business_id,name,neighborhood,rating,review_count,popularity,ranking_score,delivery,outdoor_seating,accepts_credit_cards,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,bike_parking,price_range,take_out,has_wifi,alcohol,caters,reservations,good_for_groups,attire,has_tv,ambience_touristy,ambience_hipster,ambience_romantic,ambience_divey,ambience_intimate,ambience_trendy,ambience_upscale,ambience_classy,ambience_casual,good_for_kids,meal_dessert,meal_latenight,meal_lunch,meal_dinner,meal_brunch,meal_breakfast,noise_level,dogs_allowed,happy_hour,wheelchair_accessible,table_service,dietary_restrictions,cuisine_group,cuisine,key_menu,establishment_type,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close,days_open_per_week,open_weekends,open_late
kLS3Sth5HvO0IjrXCCvXxA,Wawa,Rittenhouse,2.5,45,2,0.4498,1,,1,1,1,0,0,0,1,1,1,1,,0,,,,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,,,,,,,,"Coffee & Tea, Sandwiches",Convenience Stores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,Rittenhouse,3.5,339,5,0.6044,,0,1,0,1,0,0,0,1,2,1,1,1,0,0,1,1,1,0,0,0,,0,0,0,0,1,0,0,1,,,,0,2,,,,,,American / Fusion,American (New),,"Bars, Pubs, Irish Pub",11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,7,1,0
3CsBRtDT5WOUu8IY0mHhXw,Slices Pizza,East Falls,4.0,122,4,0.6614,1,1,1,0,1,0,0,0,1,1,1,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,,,,,,Pizza,,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,12.0,22.0,12.0,21.0,7,1,0
1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,Fairmount,4.0,176,4,0.6811,1,0,1,0,1,0,0,0,1,1,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,,1,1,0,0,2,,,,,,"American / Fusion, European","American (Traditional), Italian",Pizza,,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,12.0,22.0,7,1,0
qHCfhWPyb1GXpzq9Wk3Vkg,New England Pizza,Oxford Circle,3.0,22,1,0.5,1,0,1,0,0,0,0,0,0,1,1,0,,,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,,,,,,Pizza,,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,24.0,12.0,23.0,7,1,0
OP-m-Kq-1aEWrrlaszFi9w,Ramble Pizza,Fishtown - Lower Kensington,4.5,19,1,0.5828,0,0,0,0,0,0,0,0,1,1,1,0,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,,1,1,,,,Pizza,Food Trucks,0.0,0.0,,,17.0,21.0,17.0,21.0,16.0,20.0,,,,,4,0,0
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,Girard Estates,2.0,26,2,0.4301,1,0,1,0,0,0,0,0,0,1,1,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,,,,,,,,"Sandwiches, Pizza, Chicken Wings",,10.5,25.0,10.5,25.0,10.5,25.0,10.5,25.0,10.5,26.0,10.5,26.0,10.5,25.0,7,1,1
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,Pennsport,4.5,30,2,0.616,1,1,,0,1,0,0,0,,,1,,,,,,,1,0,,0,,,1,,,1,,,,,,,,,,,,,,,,"Breakfast & Brunch, Sandwiches",,11.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,7,1,0
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,Old City,4.5,193,4,0.7784,1,1,1,,1,,0,0,1,2,1,0,,0,1,0,1,1,0,0,1,0,,1,0,,1,1,,,,1,,,2,,,1,1,,East Asian,Japanese,"Ramen, Sushi Bars",,0.0,0.0,15.0,21.5,15.0,21.5,15.0,21.5,15.0,22.5,15.0,22.5,15.0,21.5,7,1,0
Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,Center City East,3.5,40,2,0.5467,,1,1,0,0,0,0,0,,,,,,,0,1,,1,,,0,,,1,,,,1,,,1,,,,,,0,,,,"European, Latin American / Caribbean, Latin American / Caribbean, Latin American / Caribbean, Latin American / Caribbean","Spanish, Latin American, Puerto Rican, Caribbean, Cuban",,,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,7,1,0
xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,Girard Estates,3.5,88,3,0.571,1,,1,0,1,0,0,0,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakeries,,,7.0,20.0,7.0,20.0,7.0,20.0,7.0,20.0,7.0,20.0,7.0,18.0,6,1,0
TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,Rittenhouse,3.0,225,4,0.5,1,0,1,1,1,0,0,0,1,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,,1,0,0,3,,,,,,American / Fusion,American (New),,Bars,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,7,1,0
I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,Northern Liberties,4.0,338,5,0.7086,1,1,1,0,1,0,0,0,1,2,1,1,,1,1,1,1,1,0,0,,0,,0,0,1,1,1,0,0,,1,,0,2,0,0,1,1,,"Latin American / Caribbean, Latin American / Caribbean, European","Mexican, Latin American, Spanish",Tacos,,0.0,0.0,11.0,21.0,12.0,21.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,21.0,7,1,0
WJN51928dvjYmaFw-zPKXg,D'S Caribbean And American Food,Glenwood,3.5,10,1,0.5162,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Latin American / Caribbean, American / Fusion, American / Fusion","Caribbean, Cajun/Creole, Southern",,,,,,,,,,,,,,,,,,,
zUJMvjK6aBeQtVCowZ85-w,Panasian Buffet,Lawndale,3.5,62,3,0.5601,,0,1,0,0,0,1,0,1,2,1,1,,0,1,1,1,1,0,0,,,0,0,0,1,1,1,,,1,1,1,,2,0,0,1,1,,"American / Fusion, East Asian, American / Fusion, East Asian","Pan Asian, Japanese, American (Traditional), Chinese",Seafood,Buffets,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,7,1,0
XQ_wVhRayMJGQT9J_WANkw,4 Seasons Grill Mexican Restaurant,Upper Kensington,4.0,12,1,0.538,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin American / Caribbean,Mexican,,,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,7,1,0
liy3id4Wj1AaIduwETiVSQ,Sam's Pizza,Mayfair,2.0,13,1,0.4594,1,,0,0,0,0,0,0,,2,1,0,,,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,Pizza,,,,,,,,,,,,,,,,,,
zwTmOj4B_OVPMTMYijQiKg,Queen Sheba,Spruce Hill,4.0,64,3,0.6221,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,,1,1,1,,African,Ethiopian,,Bars,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,10.0,26.0,7,1,1
UhIdCsdiWS4K0EkbvVdlAw,Ed's Pizza House,Ogontz,1.5,24,2,0.4011,1,0,1,0,0,0,0,0,0,1,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,2,,,,,,,,Pizza,,11.0,24.0,11.0,24.0,11.0,12.0,11.0,12.0,11.0,25.0,11.0,25.0,12.0,23.0,7,1,1
Bih0eT_lbbCUwKmGYpX0hw,Ricci's Hoagies,Passyunk Square,4.0,67,3,0.625,1,1,1,0,1,0,0,0,0,1,1,0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,,,1,,,European,Italian,Sandwiches,,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,8.0,15.0,9.0,15.5,,,6,1,0
qot32tHVWZpiJibLTwQGyw,Pina's Pizza,Andorra,3.5,47,2,0.5515,1,0,1,0,0,0,1,0,0,1,1,0,,1,1,1,1,1,,,0,,0,0,,0,,1,0,0,0,0,0,0,2,,,,1,,European,Italian,"Pizza, Seafood",,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,10.0,22.0,7,1,0
RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,Stadium District,3.5,184,4,0.5916,1,1,1,0,1,0,0,0,1,1,1,1,,0,0,1,1,1,0,0,0,,0,0,0,0,1,1,0,1,1,1,0,0,2,1,0,1,,,,,"Cheesesteaks, Sandwiches",Steakhouses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0
HFuAKE0uZ-frIMjroeA-cA,SET NoLibs,Northern Liberties,4.0,108,4,0.6543,,1,,,1,0,0,0,,2,,,1,,,1,,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,1,,1,,"Latin American / Caribbean, American / Fusion","Mexican, Asian Fusion","Salad, Tacos",Bars,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,23.0,11.0,23.0,11.0,23.0,7,1,0
E-DcL1u330qwvoxXhipmUQ,George's Sandwich Shop,Bella Vista,4.0,93,3,0.6453,1,1,0,0,1,0,0,0,1,1,1,0,,0,0,0,1,1,0,0,0,,0,0,0,0,1,1,0,0,1,0,0,0,2,,,,,,European,Italian,"Cheesesteaks, Sandwiches",,8.0,17.0,8.0,17.0,8.0,17.0,8.0,17.0,8.0,17.0,,,,,5,0,0
eFvzHawVJofxSnD7TgbZtg,Good Karma Cafe,Washington Square West,4.0,249,5,0.697,1,1,1,0,1,0,0,0,1,1,1,1,,0,0,1,1,,,,,,,,,,,0,,,,,,,2,,,,,,,,Coffee & Tea,Cafes,7.0,17.0,7.0,17.0,7.0,17.0,7.0,17.0,7.0,17.0,7.0,17.0,7.0,17.0,7,1,0
NOPk3f5TedR-fw9HO4VJlQ,Athenian Restaurant,Tacony,4.0,27,2,0.5718,1,0,0,0,1,0,0,0,0,1,1,0,,,0,1,1,1,0,0,0,0,0,0,0,0,1,1,,,,,1,1,2,,,,,,"American / Fusion, American / Fusion","American (New), American (Traditional)",,Diners,6.0,18.5,6.0,18.5,6.0,18.5,6.0,18.5,6.0,19.0,6.0,19.0,6.0,18.5,7,1,0
c6r29yLfVhZaSyrtsNVLRQ,The Palace of Indian,Passyunk Square,4.0,88,3,0.6419,1,1,1,0,0,0,0,0,,,1,0,,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,South Asian,Indian,,,16.0,22.0,,,16.0,22.0,16.0,22.0,16.0,22.5,16.0,22.5,16.0,22.0,6,1,0
mNu6xYO2bn-rvacN12h9WA,In & Out Pizza,West Oak Lane,2.0,36,2,0.4126,1,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza,,8.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,8.0,25.0,8.0,25.0,8.0,24.0,7,1,1
SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,Old City,3.5,446,5,0.6087,1,1,1,0,1,0,0,0,1,2,1,0,1,0,0,1,1,1,0,0,0,,0,0,0,1,1,0,0,1,,,0,0,2,,1,,1,,American / Fusion,American (New),,"Bars, Pubs",,,,,11.5,24.0,11.5,24.0,11.5,24.0,11.5,24.0,11.5,24.0,5,1,0
i_5PaxI8DK9EErsHBdwP1A,Tiffin-Etc,East Poplar,3.0,21,1,0.5,1,0,1,0,1,0,0,0,,2,1,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,,,,South Asian,Indian,,,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,12.0,21.5,12.0,21.5,7,1,0
pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,Rittenhouse,2.5,276,5,0.3994,1,1,1,0,1,0,0,0,1,2,1,0,,1,0,1,1,1,0,0,0,,0,0,0,0,1,1,0,0,0,1,0,0,2,,,,,,Latin American / Caribbean,Caribbean,,,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,15.0,22.0,7,1,0
XpTNCVbO5wL1DtDyKzKqfA,Holmesburg Bakery,Holmesburg,4.0,79,3,0.6353,0,,1,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakeries,7.0,16.0,7.0,16.0,7.0,16.0,7.0,17.0,7.0,17.0,7.0,14.0,7.0,13.0,7,1,0
B2TRCYPklp7a8Ipcz5y-BA,Halal Gyro King,Washington Square West,4.5,24,2,0.5989,0,0,1,0,1,0,0,0,1,1,1,0,,,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,,,,0,Halal,Mediterranean / Middle Eastern,Middle Eastern,Sandwiches,"Food Trucks, Street Vendors, Food Stands",9.0,17.0,9.0,17.0,9.0,17.0,9.0,17.0,9.0,17.0,9.0,17.0,,,6,1,0
J-ciDDEdIHMcChGIyKZnOg,Cake Life Bake Shop,Fishtown - Lower Kensington,4.5,241,5,0.7934,0,0,1,0,1,0,0,0,1,1,1,1,,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,,,,"Cupcakes, Desserts","Cafes, Bakeries",0.0,0.0,,,11.0,18.0,8.0,12.0,11.0,18.0,10.0,17.0,10.0,17.0,6,1,0
XBdaG2kQ2Iz9VNGPZokjYg,Maria's Ristorante on Summit,Upper Roxborough,3.5,98,3,0.5742,1,0,1,0,0,0,1,0,1,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,,,,,,,2,,,,,,European,Italian,Pizza,,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,12.0,21.0,7,1,0
MKHJy86fkFnMAhZac6wuLw,Chuck E. Cheese,Pennypack,2.5,12,1,0.481,1,,1,,,,,,,,1,,,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,Pizza,,11.0,20.0,11.0,21.0,11.0,21.0,11.0,19.0,11.0,21.0,11.0,21.0,11.0,20.0,7,1,0
C_EtrXTygRX5RTUOKtO6Dg,Copabanana,University City,3.0,334,5,0.5,1,1,1,0,1,0,0,0,1,2,1,0,1,1,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,1,0,1,0,0,3,,,,,,American / Fusion,American (Traditional),,Bars,0.0,0.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,12.0,20.0,7,1,0
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,Somerton,4.0,89,3,0.6426,1,0,1,0,0,0,1,0,1,2,1,1,,1,1,1,1,0,0,0,0,0,,0,0,0,1,1,,0,1,1,0,0,1,0,,1,1,"Halal, Vegetarian, Vegan","South Asian, South Asian","Pakistani, Indian",Ethnic Food,"Specialty Food, Health Markets",,,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,6,1,0
AbtYqoBGuvlWmR1gU0c3XA,Foodery,Washington Square West,3.5,113,4,0.5785,0,0,1,0,1,0,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,,1,0,,,,Beer,Delis,9.0,24.0,9.0,24.0,9.0,24.0,9.0,24.0,9.0,24.0,9.0,24.0,9.0,24.0,7,1,0
vA5MHe9LqNQcp8k_CaFkHg,Dagwood's Pub,Torresdale,4.0,123,4,0.6618,1,1,1,0,1,0,0,0,1,2,1,1,1,1,0,1,1,1,0,0,0,,,0,0,0,1,1,,,,1,,,3,,1,,,,,,Seafood,"Pubs, Bars",11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,11.0,26.0,11.0,26.0,11.0,25.0,7,1,1
NDHgJsy-4Lb6WhERPXPs0A,Alena’s Cafe,East Mount Airy,5.0,29,2,0.651,1,,,0,0,0,0,0,,,1,1,,,0,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,Cafes,,,7.5,16.0,7.5,16.0,7.5,16.0,7.5,16.0,7.5,15.0,7.5,15.0,6,1,0
WA2dW8HafdFte-dEWStZzg,Kato's Cajun,Rittenhouse,2.5,18,1,0.4735,0,0,1,0,0,0,0,0,1,1,1,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,American / Fusion,Cajun/Creole,,,,,,,,,,,,,,,,,,,
-OIUunijjcq_ZzyyQhPPFQ,Zorba's Taverna,Spring Garden,4.5,510,5,0.8315,1,,1,0,1,0,0,0,1,2,1,0,,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,,1,0,0,2,,0,,,,"Mediterranean / Middle Eastern, Mediterranean / Middle Eastern","Greek, Mediterranean",,,0.0,0.0,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.5,11.5,21.5,13.0,21.0,7,1,0
VJEzpfLs_Jnzgqh5A_FVTg,Jasmine Rice - Rittenhouse,Rittenhouse,3.5,307,5,0.6026,1,1,1,1,1,0,0,0,1,2,1,0,,1,1,1,1,0,0,0,0,0,,0,0,1,1,1,0,0,,1,0,0,2,,,,,,Southeast Asian,Thai,"Soup, Salad",,13.5,22.5,13.5,22.5,13.5,22.5,13.5,22.5,13.5,22.5,15.0,22.5,12.0,21.0,7,1,0
1UNorskttXSWuEcgzKzXcA,Xochitl,Society Hill,3.5,453,5,0.6089,1,1,1,1,1,0,0,0,1,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,,0,1,0,0,2,,1,0,1,,"American / Fusion, Latin American / Caribbean, Latin American / Caribbean","Asian Fusion, Mexican, Latin American",,Bars,0.0,0.0,17.0,23.0,16.0,21.0,16.0,21.0,17.0,22.0,17.0,22.0,,,6,1,0
0qbMXG1Aw3a2beoQhU52lQ,Al Sham Restaurant - Philadelphia,Germantown - Westside,3.5,37,2,0.5445,1,0,1,0,1,0,0,0,1,,1,1,,1,0,,1,1,0,0,0,,,,,0,,,0,0,0,0,0,0,,0,0,1,1,Halal,Mediterranean / Middle Eastern,Middle Eastern,Kebab,,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,24.0,10.0,24.0,10.0,23.0,7,1,0
hUX1yAimviBIhb21D_KtcQ,Cactus Restaurant & Bar,Manayunk,3.0,312,5,0.5,,1,1,0,1,0,0,0,1,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,,,,,,"Latin American / Caribbean, Latin American / Caribbean","Mexican, Tex-Mex",,Bars,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,7,1,1
RVLF2RaStLkJiQCqBHknDw,Mom Mom's Kitchen and Polish Food Cart,Rittenhouse,5.0,91,3,0.788,1,1,1,0,1,0,0,0,1,1,1,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,,1,1,,Slavic,Polish,,"Food Trucks, Street Vendors",0.0,0.0,,,11.0,18.0,16.0,22.0,16.0,22.0,11.0,22.0,,,5,1,0
0JoB3ThhI-DS78-1Ks1EUQ,Hibachi 2 Go,Newbold,3.5,105,4,0.5763,1,0,0,0,1,0,0,0,1,1,1,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,,,,,,East Asian,Japanese,Sushi Bars,,10.5,21.5,10.5,21.5,10.5,21.5,10.5,21.5,10.5,21.5,10.5,21.5,11.0,21.0,7,1,0
IKXaAODca0KYqr8Fo4sgjw,Gaby’s Station Pizza,Dickinson Narrows,4.0,11,1,0.5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin American / Caribbean,Mexican,Pizza,,16.0,28.0,16.0,28.0,16.0,28.0,16.0,28.0,16.0,28.0,16.0,28.0,16.0,28.0,7,1,1
S0TBIuX2tkMjM0SCILJrtw,Day Break Eggs,Grays Ferry,4.5,22,1,0.5927,1,,,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breakfast & Brunch,,7.0,13.0,7.0,13.0,7.0,16.0,7.0,16.0,7.0,16.0,8.0,16.0,,,6,1,0
17Y8circEnkMMXKfLo8Ztg,Bitar's,Passyunk Square,4.0,154,4,0.6742,1,1,1,0,1,0,0,0,1,1,1,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,1,0,,"Mediterranean / Middle Eastern, Mediterranean / Middle Eastern, Mediterranean / Middle Eastern","Middle Eastern, Greek, Mediterranean",Falafel,Bakeries,0.0,0.0,10.0,20.0,10.0,20.0,10.0,20.0,10.0,16.0,10.0,17.0,,,6,1,0
DGvkU7CkdBs6lNbncQmF3A,Franklin's,East Falls,3.5,129,4,0.5823,0,1,1,0,1,0,1,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,,1,0,0,2,,,,,,American / Fusion,American (New),"Burgers, Beer","Bars, Karaoke",,,14.0,24.0,14.0,24.0,14.0,24.0,14.0,24.0,12.0,24.0,12.0,24.0,6,1,0
MF5-JPr0auUkY_WLTTVUaA,Tacodelphia,Washington Square West,4.0,240,5,0.6954,1,0,1,0,1,0,1,0,0,1,1,1,,1,0,1,1,0,0,,0,0,0,1,0,0,1,1,0,,1,1,,,2,1,0,1,0,,"Latin American / Caribbean, Latin American / Caribbean, Latin American / Caribbean","New Mexican Cuisine, Mexican, Tex-Mex",Tacos,,0.0,0.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,12.0,23.0,12.0,23.0,7,1,0
3DDRYqCzc3Yhh7WOpNh7tg,El Limon,Wynnefield,4.0,12,1,0.538,1,0,1,0,0,0,1,0,1,,1,1,,1,0,,,1,,,,,,,,,,,,,,,,,,0,1,1,1,,Latin American / Caribbean,Mexican,,,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,7,1,0
_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,East Kensington,4.5,68,3,0.6889,1,1,1,0,1,0,0,0,1,1,1,1,,1,0,,,0,,,,,,,,,,1,,,,,,,2,1,1,0,0,,,,"Coffee & Tea, Breakfast & Brunch, Bagels, Sandwiches",Tea Rooms,8.0,16.0,8.0,16.0,8.0,16.0,8.0,16.0,8.0,16.0,8.0,16.0,8.0,16.0,7,1,0
3J8PwNptOmUSwPI6WTTaiw,Keshet Kitchen,Queen Village,4.5,11,1,0.5529,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mediterranean / Middle Eastern,Middle Eastern,"Desserts, Comfort Food",,,,,,,,,,,,,,,,,,
RjISdNawGnpjsewMTSGgsA,KASUMI SUSHI,Packer Park,4.0,55,3,0.6127,1,0,1,0,0,0,1,0,,2,1,1,,,1,1,1,1,0,0,0,0,0,0,0,1,0,1,,,,1,,,1,0,,,1,,East Asian,Japanese,Sushi Bars,,0.0,0.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,,,6,1,0
kxX2SOes4o-D3ZQBkiMRfA,Zaika,Northeast Phila Airport,4.0,181,4,0.6825,,0,1,0,0,0,1,0,1,2,1,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,,,,,Halal,"South Asian, South Asian","Pakistani, Indian",,,,,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,6,1,0
MUQDp-1rzSN3lCjUycNLug,Dunkin',Grays Ferry,2.0,16,1,0.4518,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Donuts, Coffee & Tea",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0
LnZvGYbqozanOSevcftnrw,HipCityVeg - University City,University City,4.0,314,5,0.706,1,0,1,0,1,0,0,0,1,2,1,1,,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,2,0,,,,Vegan,,,"Sandwiches, Burgers, Desserts",,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,7,1,0
jULIPydhMj18KOI5OHTwfA,Buena Onda,Logan Square,4.0,552,5,0.7229,1,1,1,0,1,0,1,0,1,2,1,1,1,1,0,1,1,1,0,,0,0,0,1,0,0,1,1,0,0,1,,0,0,2,,1,,0,,Latin American / Caribbean,Mexican,Tacos,,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,7,1,0
7BmboJEmyQ_DAgTCoCgpgg,Vientiane Bistro,East Kensington,4.5,67,3,0.6875,1,0,1,0,1,0,0,0,1,,1,0,,1,,1,,0,0,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,1,Vegan,"Southeast Asian, American / Fusion, Southeast Asian","Laotian, Asian Fusion, Thai",,Cafes,0.0,0.0,12.5,20.0,12.5,20.0,12.5,20.0,12.5,21.0,12.5,21.0,,,6,1,0
WkNJ3FnK5WVW3thVUe-WSw,Izzy's 33,East Passyunk,4.5,24,2,0.5989,1,1,1,,,,,,0,,1,1,,1,,,,0,,,,,,,,,,,,,,,,,,,,0,1,,"Latin American / Caribbean, European","Mexican, Italian",Breakfast & Brunch,Cafes,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,22.0,8.0,22.0,8.0,21.0,7,1,0
UjXH7iq8eYauQoGswkxGYw,Wawa,West Mount Airy,2.5,28,2,0.4632,1,0,1,0,0,0,1,0,1,1,1,1,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,"Coffee & Tea, Sandwiches","Convenience Stores, Delis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0
kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,Wissinoming,4.5,380,5,0.8188,1,0,1,0,1,0,0,0,0,1,1,1,,1,0,1,1,1,0,0,0,,0,,0,0,1,1,,0,1,1,0,0,2,,0,,,,,,"Sandwiches, Cheesesteaks",,,,,,10.5,19.0,10.5,19.0,10.5,19.0,10.5,19.0,10.5,19.0,5,1,0
JAMmjTFdUGBpV24K1riSjQ,Yellow Bicycle Canteen,Washington Square West,5.0,13,1,0.5812,1,1,1,,,,,,1,,1,1,,1,,,,0,,,,,,,,,,,,,,,,,,1,,1,0,Vegetarian,,,Sandwiches,Cafes,,,,,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,5,1,0
